questionnaire_id,subject_patient_id,encounter_id,author_practitioner_id,practitioner_location_id,practitioner_organization_id,practitioner_id,practitioner_careteam_id,application_version,qr_id,add_family_member,add_family_member_2,add_family_member_3,add_family_member_4,add_family_member_5,q_age,add_family_member_7,add_family_member_8,add_family_member_9,add_family_member_10,add_family_member_11,add_family_member_12,choice_gender_identity,choice_pronouns,you_medicaid,add_family_member_16,email_address,add_family_member_18,medicaid_number,other_best_represents,other_biological_sex,other_gender_identity,other_pronouns,other_you_first,phone_number,physical_address,you_first_learn,zip_code,anonymized_at
Questionnaire/221,3f71c32b-ad0a-44bc-a332-8690d4cf1e11,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,b064fb8c-02aa-476d-ba27-82cc5e5c5361,Date of Birth Unknown,,Female,36,,36,,,,,,,,,,Teresa ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,81822a83-56ff-4b37-b715-95b8f0b8a867,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,b0a8dd20-94ca-4834-9aa2-3a05b7995ce1,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Wetangula,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,92fe034a-e9c7-472b-a6a2-84fe6f216277,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,b0d2aff3-2ad5-4518-aef3-b77bd853275e,Date of Birth Unknown,Wanja,Straight,38,Kimani,38,,8882726,,,,,Woman,She/her/hers,,Brenda,brendawanja18@gmail.com,Female,,,,,,,94648401,Kiambu ,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,3e032d50-8563-4bbf-b997-57c65d4342fc,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,b146f641-9b09-4aa8-bf3e-c95d82289dbd,,,Non-binary,,,,,,,1,20,2004-05-15,,,,Njagi,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,d07e0906-774e-4ade-b81c-ac5a32f20adb,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,b25789e8-4504-4882-8961-78227564c3b6,Date of Birth Unknown,,Female,29,Shiru,29,,,,,,,,,,Agnes,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,781f4bfa-f728-40c4-8c8a-d035e8e7dbd4,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.2-engage,b2795034-705d-46e4-a9b0-df9cd03a2cb2,,,Male,,Disagreements,48,48,,,3,48,1976-11-08,,,,John,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,5f896878-1169-4ea7-b479-835b28679f17,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,b2c23d71-fe35-40ff-817a-09537fbeec09,,,Non-binary,,Duncan,42,42,,,1,42,1982-10-01,,,,Tim ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,d918489d-b46f-4a67-ac03-04b449ab1096,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,b3bbbd1d-06d0-4545-a1a9-02886656a956,,,Male,,Lee,,,,,12,37,1986-10-14,,,,Lee,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,2442b842-e921-4967-811d-d59edebd34dc,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,b447fb25-9d01-4532-af1c-a553ea7746df,Date of Birth Unknown,,Straight,28,28,28,,53564,,,,,Man,She/her/hers,,James,,Female,,,,,,,,sample,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,e3417ced-8d7e-4e00-b267-db8b5f808e7a,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,b4d7e122-866b-4994-88b8-c22382a2bb9e,Date of Birth Unknown,,Non-binary,26,,26,,,,,,,,,,Test Cl,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,08ba4475-d315-473c-977e-efd578834166,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,b5180b65-6c49-41da-a835-fb307c81a708,,Kai,Male,,,28,28,,,1,28,1996-10-07,,,,Kai ,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,87a79c53-6b38-42c0-a398-02a5db762849,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,b5dc9f13-37e9-4527-8bc0-5c025508e897,Date of Birth Unknown,The,Non-binary,25,Pooh,25,,,,,,,,,,Winne,,None of these describe me,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,6d332cf7-21b3-44de-8260-bad262c62f31,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,b6987f1c-8bcf-4699-a553-45a62b2d356e,,Next,Lesbian,,Steps,31,31,333,,5,31,1994-04-04,Woman,Prefer not to answer,,Planning,,Prefer not to answer,,,,,,,,Bhdeb,,333,2025-09-11 15:14:42.313387+00
Questionnaire/221,a04a3000-b3ec-44d5-8e1b-4810d811a38f,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,ee1b8cf2-2f4a-447c-bbb5-d63c674aff01,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,b73ec0e8-7a47-4cee-a054-c5f5dc01d6de,Date of Birth Unknown,Nbjj,Prefer not to answer,25,Hjjn,25,,66,,,,,Non-binary,They/them/theirs,,Hhbb,,Male,,,,,,,,Jjj,,8888,2025-09-11 15:14:42.313387+00
Questionnaire/221,f5e15006-9b47-446b-9332-af0bc81548a9,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,b7d8b3b5-057f-48d9-a821-5b7aedc9a6b3,Date of Birth Unknown,,Non-binary,28,Doe,28,,,,,,,,,,John,,Prefer not to answer,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,17e5169b-4ef1-4f24-8bb4-a6b39f5094f2,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,b83a3c4b-26a7-43b4-be19-881d994f8ab2,Date of Birth Unknown,,Straight,45,Bob,45,,918727,,,,,Man,He/him/his,,Marley,marley@gmail.com,Male,,,,,,,3491818,Juja,Mental health clinic,91818,2025-09-11 15:14:42.313387+00
Questionnaire/221,a6de8c41-ef8b-4908-981d-f21fef1d3f1d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,b86cf539-3e24-4970-9e58-fbf319d716ca,Date of Birth Unknown,,Bisexual,32,4,32,,84738,,,,,Woman,They/them/theirs,,James,,Male,4345,,,,,,,address,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,48b2b0e4-eb39-4d23-ab2f-8f42bd399ff6,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,b9b36674-c9b2-460d-aa1d-c19bee586e9a,,,Male,,Test,79,79,,,1,79,1945-10-02,,,,Etornam,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,5dc5b035-c5e8-4a75-8298-c7f6624b8328,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,ba4873c5-6c4b-4928-b41a-3a9d5557b54e,Date of Birth Unknown,,Female,36,Njeri,36,,45677,,,,,,,,Beatrice ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,aaa67dcd-329b-49ba-ba62-3a6787098e2a,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,bada811f-e039-449e-b817-fb088e80c8ee,,Malone,Female,,P,80,80,1543gh,,1,80,1944-10-02,,,,Jo,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,22116ac5-6688-46dc-a99f-6f066ec84bc1,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,be19da2e-6e7c-4554-a84f-bae81426996e,Date of Birth Unknown,,Male,34,,34,,,,,,,,,,Test 1341,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,152091b8-5b20-4984-9981-d3740c15a5d9,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,be96474d-9018-42ae-9bd7-d4fbe2ac759b,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Idibia,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,28a18530-bc53-4566-a0a3-a3141127db91,,6bc10010-6fe7-4729-9ab5-4be822a6ca90,10066c02-fae2-4c40-ba58-0222e94fa2c2,526e3168-50d5-4c6e-bef1-eb4cad5b75d6,6bc10010-6fe7-4729-9ab5-4be822a6ca90,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,bee5373f-61bf-467b-b293-2f6c3943d73c,Date of Birth Unknown,,Female,33,,33,,,,,,,,,,Rose,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,75ee13ff-f1e6-43aa-9ed5-43815ede1537,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,bee87fa1-3fdf-4cf6-93ff-cbd22d441103,Date of Birth Unknown,,Male,23,Staging,23,,957573,,,,,,,,Test,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,301e8fbc-05d0-4575-96db-97bd2e0e2847,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,c0b4bad3-7d66-4d37-87bb-edd26095c988,Date of Birth Unknown,Kimani,Straight,36,Mugure,36,,1029384,,,,,Man,He/him/his,,Martin,martin@gmail.com,Male,10293847,,,,,,0192837465,Kileleshwa,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,a60bb0b2-d9eb-4046-a0b4-5e2d0dbf3096,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,c15462e2-8e07-4315-9370-05b7278ba5fe,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Gaia,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,df275ca4-7cf3-402e-97c8-5c76cadb06b5,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,c3b8371e-b791-46a2-b013-9ee4d2ae6d08,Date of Birth Unknown,Nimmo,Lesbian,45,Mwangi,45,,091827,,,,,Transgender woman,They/them/theirs,,Audrey,nimmoh@gmail.com,Intersex,91812626,,,,,,38464646,Kiambu,Shelter,,2025-09-11 15:14:42.313387+00
Questionnaire/221,4ca17550-61d6-4860-abc9-fbe93e7c26a5,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,c3bec628-b7c0-4656-bc70-ceda5f4e705d,,Uuu,,,Iii,24,24,567,,10,24,2000-12-14,Non-binary,,,Yyy,,Prefer not to answer,,,,,,,,578b,,578n,2025-09-11 15:14:42.313387+00
Questionnaire/221,9e2b4a3b-701e-49b2-8257-904a6db0ae6d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,c43f7d38-2e60-46a8-9990-d2b30dfa16a8,,,Straight,,Sifa,40,40,98669,,1,40,1985-08-08,Woman,She/her/hers,,Niah,,Female,,,,,,,,Kikuyu ,,091872,2025-09-11 15:14:42.313387+00
Questionnaire/221,e08b3b2e-8fb4-4330-846c-edf7e3d825e2,,8ecda3b5-f741-4752-ba5e-0f93006aa100,1a244e58-4583-41ff-9f9c-acb14d5ee9ec,d49549fa-5068-4a6e-81fc-eb6c315d2d53,8ecda3b5-f741-4752-ba5e-0f93006aa100,02564c94-d5c0-4356-b697-ebc48a3e0412,2.2.0-engage,c60feb44-08b1-466c-9e20-44a646ae88a2,,,Straight,,De Bruyn,31,31,1,,4,31,1994-05-25,Woman,She/her/hers,,Marieta,marietad@foundation.co.za,Female,,,,,,,0764422821,510 Alandale street,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,46054cbb-f867-4fbf-803b-2797b810ac03,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,c633ecad-8d77-46b5-b8b4-9d24d22e7ba8,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Tai,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,10b78ff6-531c-444a-aab8-31ca74abdff5,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,c67b5912-74f0-46c7-bc93-7e67c0c95b25,,,Prefer not to answer,,Client,24,24,0000,,8,24,2001-01-01,Woman,She/her/hers,,Practice,,Female,,,,,,,,000,,000,2025-09-11 15:14:42.313387+00
Questionnaire/221,134190ab-15dd-4ff6-b084-0fa1b5ca7d56,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,c71e2949-c6f3-41cd-9958-047a3c96d66f,Date of Birth Unknown,Mwende,Straight,37,Muli,37,,92827772,,,,,Woman,She/her/hers,,Margaret,maggiem@gmail.com,Female,,,,,,,097764838,Kiambu,Shelter,,2025-09-11 15:14:42.313387+00
Questionnaire/221,de3c5ca3-961e-4f7e-aaf2-45bc2b3ad1f9,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,c75e141f-1d43-4ed4-95f4-cd5ac5d5bd59,Date of Birth Unknown,,Female,26,Lunch ,26,,,,,,,,,,Lydia,,Intersex,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,01e51dd0-9433-4944-bf1f-6041661815db,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,c79ae88d-69e4-4e73-b3c8-831fd91f49f2,Date of Birth Unknown,,Female,35,,35,,,,,,,,,,Test mercy,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,f177e016-e1a9-4b9b-a516-969c5b98301e,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,c8231340-6bc4-4216-baf3-e33e8a94492b,,,Female,,Red,39,39,,,5,39,1985-06-02,,,,Ruby,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,e93655a3-6f40-4013-90b3-f40d6fc33720,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.2-engage,c82c3b42-923a-4c9a-b7b5-95b984ee8f1e,,,Male,,,25,25,,,9,25,1999-05-05,,,,Paul,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,268ddaa5-a36a-457e-8b5d-69900be9ac86,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,c8e87377-a921-4962-8d0b-aae496a29739,,,Female,,Green,24,24,,,12,23,2000-11-29,,,,Emerald,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,bc6c7a2d-148d-4df5-9797-effc13b92687,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,c90b183e-e86c-43aa-b75d-5f3476c40105,Date of Birth Unknown,,Male,55,Meuma,55,,,,,,,,,,Rose,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,53e3d48a-b6d6-48a2-94b6-29fc89cbfba7,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,c9c61c05-97be-4ea6-ba63-c30bd9543ebf,Date of Birth Unknown,,Male,36,,36,,,,,,,,,,Beth,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,75da1182-0ae3-4c47-a1ca-605e2f974aa3,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,c9e893b2-8855-4e38-a25b-443a86616731,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Zayn,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,4791423e-1438-4434-b282-e756bf128eaa,,586db0fa-134d-4066-810e-52e8958a425d,27e21b5d-c528-40d2-a44a-bc9e4fdbb703,60a2706c-ff10-4966-8fc0-54b217490646,586db0fa-134d-4066-810e-52e8958a425d,2acfebb8-cb90-45bb-965e-1897c2274d1f,2.2.0-engage,ca468f3f-ae1a-425a-aa77-a5ad7f07fdb7,,,Straight,,Mhlanga,26,26,PPOPP7001,,6,26,1999-03-31,Woman,She/her/hers,,Pertunia,,Female,,,,,,,0607804296,248 block h,,0152,2025-09-11 15:14:42.313387+00
Questionnaire/221,024acb92-a14d-49d1-86a4-093715bf5793,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,cc0ad6df-9b3e-47a9-a81e-840f833d2d37,Date of Birth Unknown,,Straight,38,Kimani,38,,08272987,,,,,Woman,She/her/hers,,Grace,,Female,,,,,,,,Kiambu,,001817,2025-09-11 15:14:42.313387+00
Questionnaire/221,77e3c494-efb4-468e-a938-860f40127d84,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,cc9d0c38-40b4-43f1-a889-2f79ac404dc9,Date of Birth Unknown,,Straight,32,7,32,,343535,,,,,Non-binary,They/them/theirs,,James,,Female,54554,,,,,,,sample address,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,e22e6fe4-40eb-4876-8774-1aadc2c36b05,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,ccd0bc6e-b4a7-48d3-ad78-b7694fa4db56,,,Male,,Sings,44,44,,,1,44,1980-10-01,,,,Mario,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,991c2736-52c6-4940-95fd-60b1683a1c10,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,ccec5e1a-33b5-465a-9772-d163b51d2fb9,,,Male,,Test,25,25,Etotest,,1,25,1999-11-05,,,,Etornam,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,5308d29c-1c4e-4bf6-80fe-4107a0832689,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,cd00fad9-3031-4e42-8db3-231436826131,Date of Birth Unknown,Mutuma,Straight,38,Kingori,38,,182762,,,,,Man,He/him/his,,Maxwell,faithkanini18@gmail.com,Male,7262629,,,,,,079464381,Juja,Mental health clinic,,2025-09-11 15:14:42.313387+00
